D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_16.png,3419428ACB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_17.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_18.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_19.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_21.png,08pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_23.png,3419426GFO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_24.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_25.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_26.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_28.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_30.png,3419426GGO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_31.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_32.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_33.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_35.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_36.png,5
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_37.png,3419426AHO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_38.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_39.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_40.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_41.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_42.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_43.png,6
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_44.png,3419426AJO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_45.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_46.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_47.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_48.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_49.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_50.png,7
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_51.png,3419426GDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_52.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_53.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_54.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_55.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_56.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_57.png,8
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_58.png,3419426GEO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_59.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_60.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_61.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_62.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_63.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_64.png,9
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_65.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_66.png,3419426AGO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_67.png,3419426GHO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_68.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_69.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_70.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_71.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_72.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_73.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_74.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_75.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_76.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_77.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_78.png,11
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_79.png,3419426GJO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_80.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_81.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_82.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_83.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_84.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_85.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_86.png,3419426AKO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_87.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_88.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_89.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_90.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data55\cell_91.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_9.png, 3419301BDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_10.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_12.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_13.png,CL1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_14.png,01pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_16.png,3419301CAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_17.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_19.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_20.png,CL1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_21.png,01pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_23.png,3419301DBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_24.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_26.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_28.png,01pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_30.png,3419301CBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_31.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_33.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data57\cell_35.png,01pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_9.png,3419352CCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_10.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_12.png,12500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_13.png,E250BO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_14.png,05
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_16.png,3419352CCB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_17.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_19.png,12500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data59\cell_21.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_9.png,3419592ADO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_10.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_11.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_12.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_13.png,E250BR
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_14.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_16.png,3419592AEO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_17.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_18.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_19.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_21.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_23.png,3419592ABO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_24.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_25.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_26.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_28.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_30.png,3419431DBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_31.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_32.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_33.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_35.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_36.png,5
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_37.png,3419592DBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_38.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_39.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_40.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_41.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_42.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_43.png,6
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_44.png,3419326EAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_45.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_46.png,1000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_47.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_48.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_49.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_50.png,7
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_51.png,3419431CFO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_52.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_53.png,1000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_54.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_55.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_56.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_57.png,8
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_58.png,3419431EFO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_59.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_60.png,1000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_61.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_62.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_63.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_64.png,9
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_65.png,3419409BCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_66.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_67.png,1000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_68.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_69.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_70.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_88.png,total
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data6\cell_89.png,09
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_7.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_8.png,2419562BBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_9.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_10.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_11.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_12.png,537CL1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_13.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_14.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_15.png,2419562BDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_16.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_17.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_18.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_19.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_20.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_21.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_22.png,2419558CBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_23.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_24.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_25.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_26.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_27.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_28.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_29.png,3419303BBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_30.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_31.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_32.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_33.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data60\cell_34.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_9.png,2419558DAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_10.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_12.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_13.png,Class1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_14.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_16.png,3419301AAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_17.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_19.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_21.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_23.png,3419301CDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_24.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_26.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_28.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_30.png,3419301DDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_31.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_33.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data61\cell_35.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_9.png,2419560BAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_10.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_12.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_13.png,5A537CL
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_14.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_16.png,2419562CDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_17.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_19.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_21.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_23.png,2419558CAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_24.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_26.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_28.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_30.png,2419558DDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_31.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_33.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data62\cell_35.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_9.png,3419564BBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_10.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_12.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_13.png,A537CL
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_14.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_16.png,3419303ABO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_17.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_19.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_21.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_23.png,3419303AAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_24.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_26.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_28.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_30.png,3419303BAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_31.png,38
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_33.png,10700
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data63\cell_35.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_9.png,3418928ACB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_10.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_12.png,10000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data64\cell_13.png,E350A
